,titles,dates
353,"Semantic Model Component Implementation for Model-driven Semantic
  Communications",2024-09-27
354,Neuron-Level Sequential Editing for Large Language Models,2024-10-05
355,Exploring Model Kinship for Merging Large Language Models,2024-10-16
356,"All models are wrong, some are useful: Model Selection with Limited
  Labels",2024-10-17
357,"Bounding-box Watermarking: Defense against Model Extraction Attacks on
  Object Detectors",2024-11-20
358,On statistical model extensions based on randomly stopped extremes,2024-12-20
359,An Observation-Driven State-Space Model for Claims Size Modeling,2024-12-30
360,"The 16-vertex model and its even and odd 8-vertex subcases on the square
  lattice",2017-02-07
361,"A Novel Formal Agent-based Simulation Modeling Framework of an AIDS
  Complex Adaptive System",2017-08-09
362,A General Framework For Frequentist Model Averaging,2018-02-10
363,"Check yourself before you wreck yourself: Assessing discrete choice
  models through predictive simulations",2018-06-06
364,"Mixed modeling for large-eddy simulation: The single-layer and two-layer
  minimum-dissipation-Bardina models",2020-06-15
365,Probability Link Models with Symmetric Information Divergence,2020-08-10
366,"Synergy in fertility forecasting: Improving forecast accuracy through
  model averaging",2020-08-19
367,"On the Equivalence Between High-Order Network-Influence Frameworks:
  General-Threshold, Hypergraph-Triggering, and Logic-Triggering Models",2020-12-01
368,Model comparison via simplicial complexes and persistent homology,2020-12-24
369,"Programmable Interface for Statistical & Simulation Models (PRISM):
  Towards Greater Accessibility of Clinical and Healthcare Decision Models",2022-02-16
370,"Matryoshka: Stealing Functionality of Private ML Data by Hiding Models
  in Model",2022-06-29
371,Survey of machine learning wall models for large eddy simulation,2022-11-07
372,"Diminishing Return of Value Expansion Methods in Model-Based
  Reinforcement Learning",2023-03-07
373,"Evaluation of dynamic causal modelling and Bayesian model selection
  using simulations of networks of spiking neurons",2023-06-28
374,On the Origin of Llamas: Model Tree Heritage Recovery,2024-05-28
375,"Self-consistent dynamical models with a finite extent -- IV. Wendland
  models based on compactly supported radial basis functions",2024-06-15
376,Mitigating Downstream Model Risks via Model Provenance,2024-10-03
377,"Can bidirectional encoder become the ultimate winner for downstream
  applications of foundation models?",2024-11-27
378,HoneypotNet: Backdoor Attacks Against Model Extraction,2025-01-02
379,A Model of Void Formation,2000-09-20
380,Macroscopic traffic models from microscopic car-following models,2001-09-27
381,"Local Field effects on the radiative lifetime of emitters in surrounding
  media: virtual- or real-cavity model?",2005-05-24
382,On the construction of integrable dilute ADE models,1992-04-14
383,Topological Massive Sigma Models,1994-12-01
384,Bertini intra-nuclear cascade implementation in Geant4,2003-06-02
385,Energy Levels of Odd-Odd nuclei Using Broken Pair Model,2007-02-02
386,Modeling theory applied; modeling instruction in university physics,2006-02-13
387,Modeling Interactome: Scale-Free or Geometric?,2004-04-17
388,Bayesian Approach to Neuro-Rough Models,2007-05-06
389,"On Finitely Generated Models of Theories with at Most Countably Many
  Nonisomorphic Finitely Generated Models",2008-04-17
390,Analytically Solvable Asymptotic Model of Atrial Excitability,2009-05-25
391,A Coupled Markov Chain Approach to Credit Risk Modeling,2009-11-19
392,Modelling and Verification of Multiple UAV Mission Using SMV,2010-03-01
393,Dynamic Motion Modelling for Legged Robots,2010-05-27
394,Generalized modeling of ecological population dynamics,2010-10-12
395,"Solutions of Several Coupled Discrete Models in terms of Lame
  Polynomials of Order One and Two",2011-10-03
396,Concurrent Models for Function Execution,2011-11-22
397,Multifractal modeling of short-term interest rates,2011-11-22
398,Normal Factor Graphs as Probabilistic Models,2012-09-14
399,On Infectious Model for Dependent Defaults,2013-01-02
400,Identifiability of a Coalescent-based Population Tree Model,2013-04-12
401,"Stability Criteria for SIS Epidemiological Models under Switching
  Policies",2013-06-01
402,Performance Modeling of BitTorrent Peer-to-Peer File Sharing Networks,2013-11-05
403,"Global existence results for some viscoelastic models with an integral
  constitutive law",2013-11-29
404,"An Algorithmic Framework for Computing Validation Performance Bounds by
  Using Suboptimal Models",2014-02-10
405,Quantized Method Solution for Various Fluid-Solid Reaction Models,2014-09-16
406,"Incorporating Structural Alignment Biases into an Attentional Neural
  Translation Model",2016-01-06
407,LSTM based Conversation Models,2016-03-31
408,Generalizing and Hybridizing Count-based and Neural Language Models,2016-06-01
409,Multi-pretrained Deep Neural Network,2016-06-02
410,Dialog Context Language Modeling with Recurrent Neural Networks,2017-01-15
411,"Alchemical Response Parameters from an Analytical Model of Molecular
  Binding",2017-07-03
412,"Radiative corrections to Higgs couplings with weak gauge bosons in
  custodial multi-Higgs models",2017-07-13
413,A Generative Parser with a Discriminative Recognition Algorithm,2017-08-01
414,Using JAGS for Bayesian Cognitive Diagnosis Modeling: A Tutorial,2017-08-08
415,"Accurate Semidefinite Programming Models for Optimal Power Flow in
  Distribution Systems",2017-11-21
416,Mixtures of Experts Models,2018-06-21
417,"Classification and characterization of quantum parametric models in
  quantum estimation theory",2018-07-18
418,"A Note on the comparison of Nearest Neighbor Gaussian Process (NNGP)
  based models",2018-11-09
419,"Learning to Discover, Ground and Use Words with Segmental Neural
  Language Models",2018-11-23
420,"Generalization of the Randall-Sundrum Model Using Gravitational Model
  $F(T, Θ)$",2018-11-21
421,Bayesian parameter estimation of miss-specified models,2018-12-19
422,What is an Ordinal Latent Trait Model?,2019-02-17
423,Verifying Robustness of Gradient Boosted Models,2019-06-26
424,Model Pluralism,2019-09-18
425,"Transition Models for Count Data: a Flexible Alternative to Fixed
  Distribution Models",2020-03-27
426,Overestimation of Syntactic Representationin Neural Language Models,2020-04-10
427,The Kinematics of Tracked Vehicles via the Power Dissipation Method,2020-04-10
428,Learning Convex Optimization Models,2020-06-07
429,Language Modelling for Source Code with Transformer-XL,2020-07-31
430,"Performance of Transfer Learning Model vs. Traditional Neural Network in
  Low System Resource Environment",2020-10-20
431,Discrete Max-Linear Bayesian Networks,2021-02-05
432,Learning a powerful SVM using piece-wise linear loss functions,2021-02-09
433,TextPruner: A Model Pruning Toolkit for Pre-Trained Language Models,2022-03-30
434,From heterogeneous microscopic traffic flow models to macroscopic models,2019-07-04
435,"Diagnostics for Eddy Viscosity Models of Turbulence Including
  Data-Driven/Neural Network Based Parameterizations",2019-11-06
436,Graph Repair and its Application to Meta-Modeling,2020-12-03
437,"The Influence of Dropout on Membership Inference in Differentially
  Private Models",2021-03-16
438,"Frame hydrodynamics of biaxial nematics from molecular-theory-based
  tensor models",2021-10-23
439,"Traffic flow brake light model simulation based on driver behavior
  learning",2021-11-26
440,"Correlation inequalities for the uniform 8-vertex model and the toric
  code model",2022-01-01
441,Can Model Compression Improve NLP Fairness,2022-01-21
442,Compositional Exploration of Combinatorial Scientific Models,2022-06-07
443,Asset Trading in Continuous Time: A Cautionary Tale,2022-07-07
444,Ai4EComponentLib.jl: A Component-base Model Library in Julia,2022-08-24
445,Paraconsistent models of Zermelo-Fraenkel set theory,2022-10-14
446,Scoring Black-Box Models for Adversarial Robustness,2022-10-31
447,Understanding How Model Size Affects Few-shot Instruction Prompting,2022-12-04
448,"Automating Knowledge-Driven Model Recommendation: Methodology,
  Evaluation, and Key Challenges",2023-01-26
449,Asymptotic dynamics for the Cucker-Smale model with velocity control,2023-02-07
450,"nivel2: A web-based multi-level modelling environment built on a
  relational database",2023-03-21
451,"Green Runner: A tool for efficient model selection from model
  repositories",2023-05-26
452,"Emergence of diverse epidermal patterns via the integration of the
  Turing pattern model with the majority voting model",2023-07-20
453,"Stochastic comparisons of imperfect maintenance models for a gamma
  deteriorating system",2024-01-22
454,Inform: From Compartmental Models to Stochastic Bounded Counter Machines,2024-02-14
455,"Application of an adaptive model hierarchy to parametrized optimal
  control problems",2024-02-16
456,Towards behavioral consistency in heterogeneous modeling scenarios,2024-04-19
457,USM RNN-T model weights binarization,2024-06-05
458,"Enhancing Analogical Reasoning in the Abstraction and Reasoning Corpus
  via Model-Based RL",2024-08-27
459,"Speech-Mamba: Long-Context Speech Recognition with Selective State
  Spaces Models",2024-09-27
460,What Matters for Model Merging at Scale?,2024-10-04
461,Generative Diffusion Modeling: A Practical Handbook,2024-12-22
462,"A Quasi-deterministic Channel Model for Underwater Acoustic
  Communication Systems",2025-01-08
463,Paths of Friedmann-Robertson-Walker brane models,2006-12-27
464,"Gene Function Classification Using Bayesian Models with Hierarchy-Based
  Priors",2006-05-10
465,"A new approach for modelling mixed traffic flow with motorized vehicles
  and non-motorized vehicles based on cellular automaton model",2007-07-09
466,"Comparison of Langevin and Markov channel noise models for neuronal
  signal generation",2009-12-16
467,"Generalized Chaplygin gas model: Cosmological consequences and
  statefinder diagnosis",2011-03-09
468,Formal Model Engineering for Embedded Systems Using Real-Time Maude,2011-06-30
469,Combinatorial Modelling and Learning with Prediction Markets,2012-01-18
470,Nonequilibrium Zaklan model on Apollonian Networks,2012-04-28
471,Predictive Linear-Gaussian Models of Stochastic Dynamical Systems,2012-07-04
472,Sparse Nested Markov models with Log-linear Parameters,2013-09-26
473,"Applicability of Well-Established Memristive Models for Simulations of
  Resistive Switching Devices",2014-03-23
474,Overview of Constrained PARAFAC Models,2014-05-29
475,Point queue models: a unified approach,2014-05-29
476,"On the equivalence between continuum and car-following models of traffic
  flow",2014-12-02
477,Consistent Recalibration of Yield Curve Models,2015-02-10
478,"Semiparametric forecasting and filtering: correcting low-dimensional
  model error in parametric models",2015-02-03
479,"Forecasting crude oil market volatility: can the Regime Switching GARCH
  model beat the single-regime GARCH models?",2015-12-05
480,ModelWizard: Toward Interactive Model Construction,2016-04-15
481,"Reducing State Explosion for Software Model Checking with Relaxed Memory
  Consistency Models",2016-08-21
482,"Twitter-Network Topic Model: A Full Bayesian Treatment for Social
  Network and Text Modeling",2016-09-22
